https://w3id.org/kouigenjimonogatari/data/0085-01.json,85,1,ねられたまはぬまゝには我はかく人ににくまれてもならはぬをこよひなむはし
https://w3id.org/kouigenjimonogatari/data/0085-02.json,85,2,めてうしとよをおもひしりぬれははつかしくてなからふましうこそおもひなり
https://w3id.org/kouigenjimonogatari/data/0085-03.json,85,3,ぬれなとのたまへはなみたをさへこほしてふしたりいとらうたしとおほすてさ
https://w3id.org/kouigenjimonogatari/data/0085-04.json,85,4,くりのほそくちいさきほとかみのいとなかゝらさりしけはひのさまかよひたる
https://w3id.org/kouigenjimonogatari/data/0085-05.json,85,5,もおもひなしにやあはれなりあなかちにかゝつらひたとりよらむも人わろかる
https://w3id.org/kouigenjimonogatari/data/0085-06.json,85,6,へくまめやかにめさましとおほしあかしつゝれいのやうにものたまひまつはさ
https://w3id.org/kouigenjimonogatari/data/0085-07.json,85,7,す夜ふかういてたまへはこのこはいといとをしくさう〱しと思ふ女もなみ
https://w3id.org/kouigenjimonogatari/data/0085-08.json,85,8,〱ならすかたはらいたしと思ふに御せうそこもたえてなしおほしこりにける
https://w3id.org/kouigenjimonogatari/data/0085-09.json,85,9,と思にもやかてつれなくてやみ給なましかはうからまししゐていとをしき御ふ
https://w3id.org/kouigenjimonogatari/data/0085-10.json,85,10,るまひのたえさらむもうたてあるへしよきほとにかくてとちめてんとおもふも
https://w3id.org/kouigenjimonogatari/data/0085-11.json,85,11,のからたゝならすなかめかちなりきみは心つきなしとおほしなからかくてはえ
https://w3id.org/kouigenjimonogatari/data/0085-12.json,85,12,やむましう御こゝろにかゝり人わろくおもほしわひてこきみにいとつらうもう
https://w3id.org/kouigenjimonogatari/data/0085-13.json,85,13,れたうもおほゆるにしゐておもひかへせと心にしもしたかはすくるしきをさり
https://w3id.org/kouigenjimonogatari/data/0085-14.json,85,14,ぬへきおりみてたいめむすへくたはかれとのたまひわたれはわつらはしけれと
https://w3id.org/kouigenjimonogatari/data/0086-01.json,86,1,かゝるかたにてものたまひまつはすはうれしうおほえけりおさなき心地にいか
https://w3id.org/kouigenjimonogatari/data/0086-02.json,86,2,ならんおりとまちわたるにきのかみくにゝくたりなとして女とちのとやかなる
https://w3id.org/kouigenjimonogatari/data/0086-03.json,86,3,ゆふやみのみちたと〱しけなるまきれにわかくるまにてゐてたてまつるこの
https://w3id.org/kouigenjimonogatari/data/0086-04.json,86,4,こもおさなきをいかならむとおほせとさのみもえおほしのとむましけれはさり
https://w3id.org/kouigenjimonogatari/data/0086-05.json,86,5,けなきすかたにてかとなとさゝぬさきにといそきおはす人みぬかたよりひきい
https://w3id.org/kouigenjimonogatari/data/0086-06.json,86,6,れておろしたてまつるわらはなれはとのゐ人なともことにみいれついせうせす
https://w3id.org/kouigenjimonogatari/data/0086-07.json,86,7,心やすしひむかしのつまとにたてたてまつりてわれはみなみのすみのまよりか
https://w3id.org/kouigenjimonogatari/data/0086-08.json,86,8,うしたゝきのゝしりていりぬこたちあらはなりといふなりなそかうあつきにこ
https://w3id.org/kouigenjimonogatari/data/0086-09.json,86,9,のかうしはおろされたるととへはひるよりにしの御かたのわたらせ給てこうた
https://w3id.org/kouigenjimonogatari/data/0086-10.json,86,10,せたまふといふさてむかひゐたらむをみはやとおもひてやをらあゆみいてゝす
https://w3id.org/kouigenjimonogatari/data/0086-11.json,86,11,たれのはさまにいり給ぬこのいりつるかうしはまたさゝねはひまみゆるにより
https://w3id.org/kouigenjimonogatari/data/0086-12.json,86,12,てにしさまにみとをし給へはこのきはにたてたるひやう風はしのかたをしたゝ
https://w3id.org/kouigenjimonogatari/data/0086-13.json,86,13,まれたるにまきるへき几帳なともあつけれはにやうちかけていとよくみいれら
https://w3id.org/kouigenjimonogatari/data/0086-14.json,86,14,る火ちかふともしたりもやのなかはしらにそはめる人やわか心かくるとまつめ
https://w3id.org/kouigenjimonogatari/data/0087-16.json,87,16,とゝめたまへはこきあやのひとへかさねなめりなにゝかあらむうへにきてかし
https://w3id.org/kouigenjimonogatari/data/0087-17.json,87,17,らつきほそやかにちいさき人のものけなきすかたそしたるかほなとはさしむか
https://w3id.org/kouigenjimonogatari/data/0087-18.json,87,18,ひたらむ人なとにもわさとみゆましうもてなしたりてつきやせ〱にていたう
https://w3id.org/kouigenjimonogatari/data/0087-19.json,87,19,ひきかくしためりいまひとりはひむかしむきにてのこる所なくみゆしろきうす
https://w3id.org/kouigenjimonogatari/data/0087-20.json,87,20,物のひとへかさね二あひのこうちきたつものないかしろにきなしてくれなゐの
https://w3id.org/kouigenjimonogatari/data/0087-21.json,87,21,こしひきゆへるきはまてむねあらはにはうそくなるもてなしなりいとしろうお
https://w3id.org/kouigenjimonogatari/data/0087-22.json,87,22,かしけにつふ〱とこゑてそゝろかなる人の頭つきひたいつきものあさやかに
https://w3id.org/kouigenjimonogatari/data/0087-23.json,87,23,まみくちつきいとあひきやうつきはなやかなるかたちなりかみはいとふさやか
https://w3id.org/kouigenjimonogatari/data/0087-24.json,87,24,にてなかくはあらねとさかりはかたのほときよけにすへていとねちけたる所な
https://w3id.org/kouigenjimonogatari/data/0087-25.json,87,25,くおかしけなる人とみえたりむへこそおやのよになくは思らめとおかしくみ給
https://w3id.org/kouigenjimonogatari/data/0087-26.json,87,26,心ちそなをしつかなるけをそへはやとふとみゆるかとなきにはあるましこうち
https://w3id.org/kouigenjimonogatari/data/0087-27.json,87,27,はてゝけちさすわたりこゝろとけにみえてきは〱とさうとけはおくの人はい
https://w3id.org/kouigenjimonogatari/data/0087-28.json,87,28,としつかにのとめてまち給へやそこは持にこそあらめこのわたりのこうをこそ
https://w3id.org/kouigenjimonogatari/data/0087-29.json,87,29,なといへといてこのたひはまけにけりすみの所いて〱とおよひをかゝめてと
https://w3id.org/kouigenjimonogatari/data/0088-01.json,88,1,をはたみそよそなとかさふるさまいよのゆけたもたと〱しかるましうみゆす
https://w3id.org/kouigenjimonogatari/data/0088-02.json,88,2,こししなをくれたりたとしへなく〱ちおほひてさやかにもみせねとめをしつけ
https://w3id.org/kouigenjimonogatari/data/0088-03.json,88,3,たまへれはをのつからそはめもみゆめすこしはれたる心ちしてはななともあさ
https://w3id.org/kouigenjimonogatari/data/0088-04.json,88,4,やかなるところなふねひれてにほはしきところもみえすいひたつれはわろきに
https://w3id.org/kouigenjimonogatari/data/0088-05.json,88,5,よれるかたちをいといたうもてつけてこのまされる人よりは心あらむとめとゝ
https://w3id.org/kouigenjimonogatari/data/0088-06.json,88,6,めつへきさましたりにきわゝしうあひきやうつきおかしけなるをいよ〱ほこ
https://w3id.org/kouigenjimonogatari/data/0088-07.json,88,7,りかにうちとけてわらひなとそほるれはにほひおほくみえてさるかたにいとお
https://w3id.org/kouigenjimonogatari/data/0088-08.json,88,8,かしき人さまなりあはつけしとはおほしなからまめならぬ御こゝろはこれもえ
https://w3id.org/kouigenjimonogatari/data/0088-09.json,88,9,おほしはなつましかりけりみたまふかきりの人はうちとけたる世なくひきつく
https://w3id.org/kouigenjimonogatari/data/0088-10.json,88,10,ろひそはめたるうはへをのみこそみ給へかくうちとけたる人のありさまかいま
https://w3id.org/kouigenjimonogatari/data/0088-11.json,88,11,みなとはまたし給はさりつることなれはなに心もなうさやかなるはいとおしな
https://w3id.org/kouigenjimonogatari/data/0088-12.json,88,12,からひさしうみたまはまほしきにこきみいてくる心ちすれはやをらいて給ぬわ
https://w3id.org/kouigenjimonogatari/data/0088-13.json,88,13,たとのゝとくちによりゐたまへりいとかたしけなしとおもひてれいならぬ人侍
https://w3id.org/kouigenjimonogatari/data/0088-14.json,88,14,てえちかふもより侍らすさてこよひもやかへしてんとするいとあさましうから
https://w3id.org/kouigenjimonogatari/data/0089-16.json,89,16,うこそあへけれとのたまへはなとてかあなたにかへり侍りなはたはかり侍なん
https://w3id.org/kouigenjimonogatari/data/0089-17.json,89,17,ときこゆさもなひかしつへきけしきにこそはあらめわらはなれとものゝこゝろ
https://w3id.org/kouigenjimonogatari/data/0089-18.json,89,18,はへ人のけしきみつへくしつまれるをとおほすなりけり五うちはてつるにやあ
https://w3id.org/kouigenjimonogatari/data/0089-19.json,89,19,らむうちそよめく心ちしてひと〱あかるゝけはひなとす也わか君はいつくに
https://w3id.org/kouigenjimonogatari/data/0089-20.json,89,20,おはしますならむこのみかうしはさしてんとてならすなりしつまりぬなりいり
https://w3id.org/kouigenjimonogatari/data/0089-21.json,89,21,てさらはたはかれとの給このこもいもうとの御こゝろはたはむところなくまめ
https://w3id.org/kouigenjimonogatari/data/0089-22.json,89,22,たちたれはいひあはせむかたなくて人すくなゝらんおりにいれたてまつらんと
https://w3id.org/kouigenjimonogatari/data/0089-23.json,89,23,思なりけりきのかみのいもうともこなたにあるか我にかいまみせさせよとのた
https://w3id.org/kouigenjimonogatari/data/0089-24.json,89,24,まへといかてかさは侍らんかうしには几帳そへて侍ときこゆさかしされともお
https://w3id.org/kouigenjimonogatari/data/0089-25.json,89,25,かしくおほせとみつとはしらせしいとおしとおほして夜ふくることの心もとな
https://w3id.org/kouigenjimonogatari/data/0089-26.json,89,26,さをの給こたみはつまとをたゝきているみな人〱しつまりねにけりこのさう
https://w3id.org/kouigenjimonogatari/data/0089-27.json,89,27,しくちにまろはねたらむかせふきとをせとてたゝみひろけてふすこたちひむか
https://w3id.org/kouigenjimonogatari/data/0089-28.json,89,28,しのひさしにいとあまたねたるへしとはなちつるはらはへもそなたに入てふし
https://w3id.org/kouigenjimonogatari/data/0089-29.json,89,29,ぬれはとはかりそらねして火あかきかたにひやう風をひろけてかけほのかなる
https://w3id.org/kouigenjimonogatari/data/0090-01.json,90,1,にやをら入たてまつるいかにそおこかましき事もこそとおほすにいとつゝまし
https://w3id.org/kouigenjimonogatari/data/0090-02.json,90,2,けれとみちひくまゝにもやの木丁のかたひらひきあけていとやをらいり給とす
https://w3id.org/kouigenjimonogatari/data/0090-03.json,90,3,れとみなしつまれるよの御そのけはひやはらかなるしもいとしるかりけり女は
https://w3id.org/kouigenjimonogatari/data/0090-04.json,90,4,さこそわすれ給をうれしきにおもひなせとあやしくゆめのやうなることをこゝ
https://w3id.org/kouigenjimonogatari/data/0090-05.json,90,5,ろにはなるゝおりなきころにて心とけたるいたにねられすなむひるはなかめ夜
https://w3id.org/kouigenjimonogatari/data/0090-06.json,90,6,はねさめかちなれは春ならぬこのめもいとなくなけかしきに五うちつる君こよ
https://w3id.org/kouigenjimonogatari/data/0090-07.json,90,7,ひはこなたにといまめかしくうちかたらひてねにけりわかき人はなにこゝろな
https://w3id.org/kouigenjimonogatari/data/0090-08.json,90,8,くいとようまとろみたるへしかゝるけはひのいとかうはしくうちにほふにかほ
https://w3id.org/kouigenjimonogatari/data/0090-09.json,90,9,をもたけたるにひとへうちかけたる几帳のすきまにくらけれとうちみしろきよ
https://w3id.org/kouigenjimonogatari/data/0090-10.json,90,10,るけはひいとしるしあさましくおほえてともかくも思わかれすやをらおきいて
https://w3id.org/kouigenjimonogatari/data/0090-11.json,90,11,ゝすゝしなるひとへをひとつきてすへりいてにけり君はいり給てたゝひとりふ
https://w3id.org/kouigenjimonogatari/data/0090-12.json,90,12,したるをこゝろやすくおほすゆかのしもに二人はかりそふしたるきぬをゝしや
https://w3id.org/kouigenjimonogatari/data/0090-13.json,90,13,りてより給へるにありしけはひよりはもの〱しくおほゆれとおもほしうもよ
https://w3id.org/kouigenjimonogatari/data/0090-14.json,90,14,らすかしいきたなきさまなとそあやしくかはりてやう〱みあらはし給てあさ
https://w3id.org/kouigenjimonogatari/data/0091-16.json,91,16,ましくこ〱ろやましけれと人たかへとたとりてみえんもおこかましくあやしと
https://w3id.org/kouigenjimonogatari/data/0091-17.json,91,17,おもふへしほいの人をたつねよらむもかはかりのかるゝこゝろあめれはかひな
https://w3id.org/kouigenjimonogatari/data/0091-18.json,91,18,ふおこにこそおもはめとおほすかのおかしかりつるほかけならはいかゝはせむ
https://w3id.org/kouigenjimonogatari/data/0091-19.json,91,19,におほしなるもわろき御こゝろあさゝなめりかしやう〱めさめていとおほえ
https://w3id.org/kouigenjimonogatari/data/0091-20.json,91,20,すあさましきにあきれたるけしきにてなにのこゝろふかくいとおしきようゐも
https://w3id.org/kouigenjimonogatari/data/0091-21.json,91,21,なし世中をまたおもひしらぬほとよりはされはみたるかたにてあえかにもおも
https://w3id.org/kouigenjimonogatari/data/0091-22.json,91,22,ひまとはすわれともしらせしとおほせといかにしてかゝることそとのちに思め
https://w3id.org/kouigenjimonogatari/data/0091-23.json,91,23,くらさむもわかためにはことにもあらねとあのつらき人のあなかちになをつゝ
https://w3id.org/kouigenjimonogatari/data/0091-24.json,91,24,むもさすかにいとをしけれはたひ〱の御かたゝかへにことつけ給しさまをい
https://w3id.org/kouigenjimonogatari/data/0091-25.json,91,25,とかういひなし給ふたとらむ人は心えつへけれとまたいとわかき心地にさこそ
https://w3id.org/kouigenjimonogatari/data/0091-26.json,91,26,さしすきたるやうなれとえしも思わかすにくしとはなけれと御心とまるへきゆ
https://w3id.org/kouigenjimonogatari/data/0091-27.json,91,27,へもなき心ちしてなをかのうれたき人の心をいみしくおほすいつくにはいまき
https://w3id.org/kouigenjimonogatari/data/0091-28.json,91,28,れてかたくなしとおもひゐたらむかくしうねき人はありかたきものをとおほす
https://w3id.org/kouigenjimonogatari/data/0091-29.json,91,29,しもあやにくにまきれかたふおもひいてられ給この人のなま心なくわかやかな
https://w3id.org/kouigenjimonogatari/data/0092-01.json,92,1,るけはひもあはれなれはさすかになさけ〱しくちきりをかせ給人しりたるこ
https://w3id.org/kouigenjimonogatari/data/0092-02.json,92,2,とよりもかやうなるはあはれもそふ事となむ昔人もいひけるあひおもひたまへ
https://w3id.org/kouigenjimonogatari/data/0092-03.json,92,3,よつゝむことなきにしもあらねはみなから心にもえまかすましくなんありける
https://w3id.org/kouigenjimonogatari/data/0092-04.json,92,4,またさるへき人〱もゆるされしかしとかねてむねいたくなん忘てまちたまへ
https://w3id.org/kouigenjimonogatari/data/0092-05.json,92,5,よなとなを〱しくかたらひ給人の思侍らんことのはつかしきになんえきこえ
https://w3id.org/kouigenjimonogatari/data/0092-06.json,92,6,さすましきとうらもなくいふなへて人にしらせはこそあらめこのちいさきうへ
https://w3id.org/kouigenjimonogatari/data/0092-07.json,92,7,人につたへてきこえんけしきなくもてなし給へなといひをきてかのぬきすへし
https://w3id.org/kouigenjimonogatari/data/0092-08.json,92,8,たるとみゆるうす衣をとりていて給ぬこ君ちかふふしたるをおこし給へはうし
https://w3id.org/kouigenjimonogatari/data/0092-09.json,92,9,ろめたうおもひつゝねけれはふとおとろきぬとをやをらをしあくるにおいたる
https://w3id.org/kouigenjimonogatari/data/0092-10.json,92,10,こたちのこゑにてあれはたそとおとろ〱しくとふわつらはしくてまろそとい
https://w3id.org/kouigenjimonogatari/data/0092-11.json,92,11,らふ夜中にこはなそとありかせ給とさかしかりてとさまへくいとにくゝてあら
https://w3id.org/kouigenjimonogatari/data/0092-12.json,92,12,すこゝもとへいつるそとて君ををしいてたてまつるにあかつきちかき月くまな
https://w3id.org/kouigenjimonogatari/data/0092-13.json,92,13,くさしいてゝふと人のかけみえけれはまたおはするはたそとゝふ民部のおもと
https://w3id.org/kouigenjimonogatari/data/0092-14.json,92,14,なめりけしうはあらぬおもとのたけたちかなといふたけたかき人のつねにわら
https://w3id.org/kouigenjimonogatari/data/0093-16.json,93,16,はるゝをいふ也けりおい人これをつらねてありきけるとおもひていまたゝ今た
https://w3id.org/kouigenjimonogatari/data/0093-17.json,93,17,ちならひ給ひなむといふ〱われもこのとよりいててくわひしけれはえはたを
https://w3id.org/kouigenjimonogatari/data/0093-18.json,93,18,しかへさてわたとのゝくちにかひそひてかくれたち給へれはこのおもとさしよ
https://w3id.org/kouigenjimonogatari/data/0093-19.json,93,19,りておもとはこよひはうへにやさふらひ給つるおとゝひよりはらをやみていと
https://w3id.org/kouigenjimonogatari/data/0093-20.json,93,20,わりなけれはしもに侍つるを人すくななりとてめしゝかはよへまうのほりしか
