manifest,canvas,curation
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p29,https://mp.ex.nii.ac.jp/api/kuronet/curation/036d9029f300ceb682c8deb9b5c1f31664549827
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p28,https://mp.ex.nii.ac.jp/api/kuronet/curation/c1c3e8bfa423adb1b8bfda50c3188f570e704ae9
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p27,https://mp.ex.nii.ac.jp/api/kuronet/curation/78f61e57c63102cd267e4fc464e05da6339b40d7
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p26,https://mp.ex.nii.ac.jp/api/kuronet/curation/77baf981bb8c74a41fad9445198baae92280932a
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p25,https://mp.ex.nii.ac.jp/api/kuronet/curation/69133724200941c713a751058a23e9768c5a4da5
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p24,https://mp.ex.nii.ac.jp/api/kuronet/curation/bf5f4af706c3fff1281752228402523686c963a7
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p23,https://mp.ex.nii.ac.jp/api/kuronet/curation/16882b3dad8d0cc91f4e0f968fb776f3c6617fa2
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p22,https://mp.ex.nii.ac.jp/api/kuronet/curation/2ba4775df9d682ff0d9e4fd30ed62c135f85c6f6
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p21,https://mp.ex.nii.ac.jp/api/kuronet/curation/5accd92c7acae96a74b016fcf9af966d14c97f01
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p20,https://mp.ex.nii.ac.jp/api/kuronet/curation/03f988b1046f650e429c86af7523c45b06f70042
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p19,https://mp.ex.nii.ac.jp/api/kuronet/curation/18b9e3fa639e9c80cac78115e6c06a87a6b4ecc2
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p18,https://mp.ex.nii.ac.jp/api/kuronet/curation/bb30c1a91f4254658f3776af8f03b59ad0b09291
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p17,https://mp.ex.nii.ac.jp/api/kuronet/curation/69a9a648dee0df9e13abf40a3c86594e8630aa85
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p16,https://mp.ex.nii.ac.jp/api/kuronet/curation/93493469811f1ee034bd10827220672dcc6f1f0a
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p15,https://mp.ex.nii.ac.jp/api/kuronet/curation/825f4d35073d71a2e8e5b7a62ef8280281ccb6d2
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p14,https://mp.ex.nii.ac.jp/api/kuronet/curation/71d3aa27dc2c19656f96b2edcc095e116b6dcb9a
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p13,https://mp.ex.nii.ac.jp/api/kuronet/curation/2d3f5b647c35c2ab75b468d56aef2fc766d660e4
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p12,https://mp.ex.nii.ac.jp/api/kuronet/curation/d7ebc58ff27c717dada29958fae7c1752724525a
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p11,https://mp.ex.nii.ac.jp/api/kuronet/curation/655067d811278c118a3ca3aa39a0d3eb0a205b11
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p10,https://mp.ex.nii.ac.jp/api/kuronet/curation/e25c4dc7b20035e0a17f2464a6c7cd7ab028a12f
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p9,https://mp.ex.nii.ac.jp/api/kuronet/curation/df27cbb4a717d76d4e854f9d2064a4b898224a14
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p8,https://mp.ex.nii.ac.jp/api/kuronet/curation/ef1c93154ba103aa91f9a962b561a65c0a337fee
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p7,https://mp.ex.nii.ac.jp/api/kuronet/curation/bd7ddfc5d527d98fdddaeba51dfa1959c9b899bd
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p6,https://mp.ex.nii.ac.jp/api/kuronet/curation/ca085b0d1ecf7683a9bb263bc4056f974bbb9124
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p5,https://mp.ex.nii.ac.jp/api/kuronet/curation/d2f9c0bf9da2b41f16ece59e74ef02644c1e021d
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p4,https://mp.ex.nii.ac.jp/api/kuronet/curation/924fa0926236da0dca93a259edeb8ea847677454
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p19,https://mp.ex.nii.ac.jp/api/kuronet/curation/be69403f21180e07b01c0ede6df6edd7f74a2601
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p18,https://mp.ex.nii.ac.jp/api/kuronet/curation/86b8ee35a626f349545e067639c4921db46f9ff2
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p17,https://mp.ex.nii.ac.jp/api/kuronet/curation/6d64f26717fcdce423d62abfbe8d71cd71d04ca1
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p16,https://mp.ex.nii.ac.jp/api/kuronet/curation/0535b55f7b1324524cb206be48295b6fd84c2ae3
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p15,https://mp.ex.nii.ac.jp/api/kuronet/curation/feb1e33146de57c57eed49bb34c11a529f1fac13
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p14,https://mp.ex.nii.ac.jp/api/kuronet/curation/f3eb3920f8e5d0c69aaad6e58c4390e0f3950dca
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p13,https://mp.ex.nii.ac.jp/api/kuronet/curation/b34b5f1fef58e4905aa693f55e215ffb756fcb2c
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p12,https://mp.ex.nii.ac.jp/api/kuronet/curation/89b03796c7fd5a34bd575080ac3da82545b320e6
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p11,https://mp.ex.nii.ac.jp/api/kuronet/curation/584814dc920a384d38240936c195dc4df0fdb958
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p10,https://mp.ex.nii.ac.jp/api/kuronet/curation/1841c83f111fba18b789a5647712a50a29d9542e
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p9,https://mp.ex.nii.ac.jp/api/kuronet/curation/30ce7c80df196d1d8fbae84a7e821c6f84eff46a
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p8,https://mp.ex.nii.ac.jp/api/kuronet/curation/1ae6e4ec60a9c4daac7ab5f87f5c459ff14426d0
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p7,https://mp.ex.nii.ac.jp/api/kuronet/curation/23e4bdd65ec99e4ce63d8c32cba8ebb2767d3fe4
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p6,https://mp.ex.nii.ac.jp/api/kuronet/curation/6b1d56b1940b723b17b196110b328a8d0b5ba165
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p5,https://mp.ex.nii.ac.jp/api/kuronet/curation/c539527f34e389dd3880c28e23078c2003c43e73
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p4,https://mp.ex.nii.ac.jp/api/kuronet/curation/521fcaa6aeced8489b3956f283745eb4ecac4d5d
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p3,https://mp.ex.nii.ac.jp/api/kuronet/curation/b5a7ae9e5d88e4eec142f032366f9e4220b5ce61
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p2,https://mp.ex.nii.ac.jp/api/kuronet/curation/32a05c3300c52fcce13779e63a3ef00d1cfbd1e9
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p1,https://mp.ex.nii.ac.jp/api/kuronet/curation/8676449418ba4754022b3f61a51cf427f6a2bd31
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p30,https://mp.ex.nii.ac.jp/api/kuronet/curation/3ff751ae6c50129551c4c2cf219eaea86cb77b8f
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p31,https://mp.ex.nii.ac.jp/api/kuronet/curation/d32c395ee217ea9f75bae66f7599dc3e5707a55f
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p32,https://mp.ex.nii.ac.jp/api/kuronet/curation/5fee9482b26f99b29c7df16074475432b4b18f79
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p31,https://mp.ex.nii.ac.jp/api/kuronet/curation/666ecac227ff13c22dd82bb705d93c4f407490cb
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p30,https://mp.ex.nii.ac.jp/api/kuronet/curation/5dff665e928d62b6b48cba90c171035f49bc93cb
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p29,https://mp.ex.nii.ac.jp/api/kuronet/curation/60b7fdadb4f512b91cf91491021745192d3762a6
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p28,https://mp.ex.nii.ac.jp/api/kuronet/curation/beed23d9b35345b70049fed26f7786380a141d60
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p27,https://mp.ex.nii.ac.jp/api/kuronet/curation/8ad89177eb91e8ee92d8f3c2d35bcd93f86f347c
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p26,https://mp.ex.nii.ac.jp/api/kuronet/curation/bfc7d45a1567e4c1f9d3a313dd8394ccbcf12882
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p25,https://mp.ex.nii.ac.jp/api/kuronet/curation/e5a40ad9adf37f86882da95a6b8d88b7c703a4ca
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p24,https://mp.ex.nii.ac.jp/api/kuronet/curation/8e8b434a4910c565951bf42811acdc146dc3166e
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p23,https://mp.ex.nii.ac.jp/api/kuronet/curation/ccb976f8caebc835a47f54ff10f68dffe8069528
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p22,https://mp.ex.nii.ac.jp/api/kuronet/curation/ca6dd1ec19e4e3cbaae9990273ab65586227a9aa
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p21,https://mp.ex.nii.ac.jp/api/kuronet/curation/92571e5a29661e6bbd611b5568e693426d4154d0
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p20,https://mp.ex.nii.ac.jp/api/kuronet/curation/b2ea01aee74032b99fa81dd4aba03ded4d472a0a
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p19,https://mp.ex.nii.ac.jp/api/kuronet/curation/16dac1bacf74a26832f36620b11dfa36770afc97
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p18,https://mp.ex.nii.ac.jp/api/kuronet/curation/34a9dbb45d6c9127958523608074bbe83f818d5d
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p17,https://mp.ex.nii.ac.jp/api/kuronet/curation/902d7105d8a9d858efa64f87625a98ec84dbf9b7
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p16,https://mp.ex.nii.ac.jp/api/kuronet/curation/fb4102b2ec9fa5399635ee8e70537cf490f542b4
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p15,https://mp.ex.nii.ac.jp/api/kuronet/curation/676c72db4ffe7b904fc7fded9798bcc1a3b9826f
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p14,https://mp.ex.nii.ac.jp/api/kuronet/curation/5b165acee02063c62b2286ab53c8360398a83f0c
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p13,https://mp.ex.nii.ac.jp/api/kuronet/curation/467bdd9bb665a8a3aa02639f891479209d10cdc2
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p13,https://mp.ex.nii.ac.jp/api/kuronet/curation/e6b95943992676f343520556a8e5e22b97d72e48
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p12,https://mp.ex.nii.ac.jp/api/kuronet/curation/02c21315e3236135b87ece4ff383978a7c3d3a75
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p11,https://mp.ex.nii.ac.jp/api/kuronet/curation/8213bfdb5da554c3e38b955ce9da34ce64122814
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p10,https://mp.ex.nii.ac.jp/api/kuronet/curation/babfb7fa24b6610882e99d3d46f372a324ba8045
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p9,https://mp.ex.nii.ac.jp/api/kuronet/curation/96fe9a1ad1e591ccd245d9340095c58632eae3c5
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p8,https://mp.ex.nii.ac.jp/api/kuronet/curation/29d06cd81ddf3fee48333e1bf5325ac6c5c48dbe
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p7,https://mp.ex.nii.ac.jp/api/kuronet/curation/cf9674abe4d2f0f80004ace8f719c77f8749e46e
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p6,https://mp.ex.nii.ac.jp/api/kuronet/curation/183134730cc0c89d1e66227c0346d41e3124b003
https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/manifest,https://iiif.dl.itc.u-tokyo.ac.jp/repo/iiif/c1ea8e6b-9403-4394-8619-96aad0ec6329/canvas/p5,https://mp.ex.nii.ac.jp/api/kuronet/curation/02e2a02b81999aa83e4a2ee675fa081e69f871f8
